caldt,crsp_fundno,mtna,mret,mnav
2018-09-28,043608,582.800,-0.009488,34.9430000
2018-10-31,043608,531.300,-0.075137,32.3175000
2018-11-30,043608,552.100,0.039131,33.5821000
2018-12-31,043608,513.400,-0.049438,31.2267000
2019-01-31,043608,555.500,0.076835,33.6260000
2019-02-28,043608,596.200,0.042946,35.0701000
2019-03-29,043608,601.900,0.009587,35.4063000
2019-04-30,043608,621.000,0.026860,36.3573000
2019-05-31,043608,597.000,-0.038578,34.9547000
2019-06-28,043608,649.000,0.072073,37.4740000
2019-07-31,043608,645.400,-0.010122,37.0947000
2019-08-30,043608,651.100,0.004114,37.2473000
2019-09-30,043608,670.900,0.025690,38.2042000
2019-10-31,043608,741.900,0.035172,39.5479000
2019-11-29,043608,735.600,0.008696,39.8918000
2019-12-31,043608,720.900,0.044439,41.0543000
2020-01-31,043608,737.100,0.017806,41.7853000
2020-02-28,043608,683.600,-0.080957,38.4025000
2020-03-31,043608,567.600,-0.134692,33.2300000
2020-04-30,043608,609.500,0.073948,35.6873000
2020-05-29,043608,634.200,0.040390,37.1287000
2020-06-30,043608,639.200,0.007937,37.4234000
2020-07-31,043608,680.600,0.064711,39.8451000
2020-08-31,043608,700.500,0.029334,41.0139000
2020-09-30,043608,705.900,0.007619,41.3264000
2020-10-30,043608,710.900,0.002396,41.4254000
2020-11-30,043608,783.900,0.092494,45.2570000
2020-12-31,043608,826.400,0.050133,46.8486000
2021-01-29,043608,835.800,0.002250,46.9540000
2021-02-26,043608,844.200,0.005516,47.2130000
2021-03-31,043608,862.000,0.039773,49.0908000
2021-04-30,043608,909.100,0.059465,52.0100000
2021-05-28,043608,944.300,0.029250,53.5313000
2021-06-30,043608,964.500,-0.001248,53.4645000
2021-07-30,043608,1070.000,0.066848,57.0385000
2021-08-31,043608,1170.400,0.040504,59.3488000
2021-09-30,043608,1124.200,-0.062274,55.6529000
2021-10-29,043608,1199.300,0.058468,58.9068000
2021-11-30,043608,1212.400,-0.012413,58.1756000
2021-12-31,043608,1266.000,0.057694,60.5200000
2022-01-31,043608,1140.000,-0.109767,53.8769000
2022-02-28,043608,1097.700,-0.037164,51.8746000
2022-03-31,043608,1098.000,0.011759,52.4846000
2022-04-29,043608,1001.800,-0.080586,48.2551000
2022-05-31,043608,981.100,-0.005355,47.9967000
2022-06-30,043608,903.900,-0.082268,44.0481000
2022-07-29,043608,992.900,0.107165,48.7685000
2022-08-31,043608,940.700,-0.056346,46.0206000
2022-09-30,043608,837.400,-0.109733,40.9706000
2022-10-31,043608,933.000,0.114101,45.6454000
2022-11-30,043608,997.500,0.073355,48.9937000
2022-12-30,043608,950.900,-0.032831,46.7055000
2023-01-31,043608,1029.600,0.078550,50.3742000
2023-02-28,043608,964.500,-0.029031,48.9118000
2023-03-31,043608,979.100,0.019208,49.8513000
2023-04-28,043608,976.100,-0.003007,49.7014000
2023-05-31,043608,938.600,-0.026561,48.3813000
2023-06-30,043608,993.000,0.062317,51.3963000
2023-07-31,043608,1013.800,0.029533,52.9142000
2023-08-31,043608,956.800,-0.048307,50.3581000
2023-09-29,043608,880.900,-0.075410,46.5606000
2023-10-31,043608,840.100,-0.025771,45.3607000
2023-11-30,043608,922.300,0.117231,50.6784000
2023-12-29,043608,957.300,0.063572,53.0600000
2024-01-31,043608,933.800,-0.037316,51.0800000
2024-02-29,043608,957.800,0.044049,53.3300000
2024-03-28,043608,984.600,0.041815,55.5600000
2024-04-30,043608,960.600,-0.010799,54.9600000
2024-05-31,043608,990.600,0.045488,57.4600000
2024-06-28,043608,951.300,-0.035155,55.4400000
2024-07-31,043608,1007.700,0.074315,59.5600000
2024-08-30,043608,1009.600,0.006548,59.9500000
2024-09-30,043608,1032.700,0.023019,61.3300000
2024-10-31,043608,959.800,-0.057231,57.8200000
2024-11-29,043608,888.900,0.033379,59.7500000
2024-12-31,043608,887.900,-0.071184,54.2700000
2025-01-31,043608,904.200,0.018426,55.2700000
2025-02-28,043608,897.100,0.006875,55.6500000
2025-03-31,043608,886.100,0.002695,55.8000000
2025-04-30,043608,934.800,0.054839,58.8600000
2025-05-30,043608,957.600,0.034998,60.9200000
2025-06-30,043608,986.500,0.024787,62.4300000
2025-07-31,043608,982.200,-0.004325,62.1600000
2025-08-29,043608,1014.200,0.032658,64.1900000
2025-09-30,043608,1017.700,0.003427,64.4100000
2025-10-31,043608,984.500,-0.012576,63.6000000
2025-11-28,043608,1004.000,0.014623,64.5300000
2025-12-31,043608,978.500,-0.010095,62.8900000
2026-01-30,043608,1037.300,0.043886,65.6500000
2026-02-27,043608,1093.800,0.043869,68.5300000
2026-03-31,043608,1016.000,-0.071064,63.6600000
2026-04-30,043608,1035.800,0.019478,64.9000000
2026-05-29,043608,996.300,-0.038213,62.4200000
2026-06-30,043608,1051.600,0.050304,65.5600000
2007-05-31,043617,0.100,,
2007-06-29,043617,27.800,R,25.2600000
2007-07-31,043617,125.300,-0.008314,25.0500000
2007-08-31,043617,146.500,-0.009182,24.8200000
2007-09-28,043617,177.200,0.020145,25.3200000
2007-10-31,043617,241.100,0.058057,26.7900000
2007-11-30,043617,241.300,-0.089959,24.3800000
2007-12-31,043617,263.500,0.000410,24.3900000
2008-01-31,043617,254.000,-0.109881,21.7100000
2008-02-29,043617,301.300,0.035928,22.4900000
2008-03-31,043617,315.500,-0.032459,21.7600000
2008-04-30,043617,335.100,0.026654,22.3400000
2008-05-30,043617,390.700,0.059982,23.6800000
2008-06-30,043617,381.900,-0.083615,21.7000000
2008-07-31,043617,379.200,-0.023963,21.1800000
2008-08-29,043617,367.600,-0.041076,20.3100000
2008-09-30,043617,287.000,-0.187592,16.5000000
2008-10-31,043617,197.500,-0.251842,12.3446000
2008-11-28,043617,183.200,-0.048167,11.7500000
2008-12-31,043617,193.500,0.119561,12.9834000
2009-01-30,043617,166.700,-0.108408,11.5759000
2009-02-27,043617,150.000,-0.087354,10.5647000
2009-03-31,043617,148.600,0.042244,11.0110000
2009-04-30,043617,179.200,0.179293,12.9852000
2009-05-29,043617,206.900,0.122047,14.5700000
2009-06-30,043617,219.100,0.023878,14.9100000
2009-07-31,043617,241.400,0.058350,15.7800000
2009-08-31,043617,263.900,0.061831,16.7557000
2009-09-30,043617,279.200,0.043978,17.4480000
2009-10-30,043617,280.400,-0.017005,17.1513000
2009-11-30,043617,307.200,0.035490,17.7600000
2009-12-31,043617,324.500,0.033934,18.1800000
2010-01-29,043617,337.100,-0.048982,17.2895000
2010-02-26,043617,318.200,0.005813,17.3900000
2010-03-31,043617,331.500,0.038723,18.0634000
2010-04-30,043617,337.700,0.021956,18.4600000
2010-05-28,043617,303.100,-0.102925,16.5600000
2010-06-30,043617,291.000,-0.021140,16.1651000
2010-07-30,043617,312.800,0.078249,17.4300000
2010-08-31,043617,292.400,-0.057608,16.4259000
2010-09-30,043617,311.800,0.098644,18.0225000
2010-10-29,043617,322.200,0.036482,18.6800000
2010-11-30,043617,316.200,-0.018699,18.3307000
2010-12-31,043617,352.700,0.095726,19.9800000
2011-01-31,043617,344.400,-0.009510,19.7900000
2011-02-28,043617,347.200,0.005341,19.8957000
2011-03-31,043617,363.300,0.022925,20.3518000
2011-04-29,043617,381.500,0.044134,21.2500000
2011-05-31,043617,380.200,-0.016941,20.8900000
2011-06-30,043617,367.700,-0.027114,20.2052000
2011-07-29,043617,354.600,-0.030359,19.5918000
2011-08-31,043617,311.100,-0.097582,17.6800000
2011-09-30,043617,265.800,-0.104183,15.7734000
2011-10-31,043617,279.000,0.088301,17.1662000
2011-11-30,043617,256.500,-0.048164,16.3394000
2011-12-30,043617,234.200,-0.033774,15.7143000
2012-01-31,043617,246.900,0.087481,17.0890000
2012-02-29,043617,252.700,0.037586,17.7313000
2012-03-30,043617,251.900,0.022023,18.1218000
2012-04-30,043617,240.100,-0.022172,17.7200000
2012-05-31,043617,214.700,-0.088798,16.1465000
2012-06-29,043617,218.600,0.037151,16.5570000
2012-07-31,043617,211.000,0.011518,16.7477000
2012-08-31,043617,212.500,0.014987,16.9987000
2012-09-28,043617,213.700,0.026713,17.3764000
2012-10-31,043617,206.700,-0.021086,17.0100000
2012-11-30,043617,198.600,0.024221,17.4220000
2012-12-31,043617,196.900,0.040814,18.0700000
2013-01-31,043617,206.300,0.047637,18.9308000
2013-02-28,043617,207.900,0.007380,19.0705000
2013-03-28,043617,209.200,0.006277,19.1902000
2013-04-30,043617,210.400,0.015341,19.4846000
2013-05-31,043617,207.200,0.018471,19.8445000
2013-06-28,043617,194.500,-0.042970,18.8800000
2013-07-31,043617,202.600,0.051838,19.8587000
2013-08-30,043617,201.100,-0.012000,19.6204000
2013-09-30,043617,216.200,0.082303,21.0903000
2013-10-31,043617,227.900,0.038819,21.9090000
2013-11-29,043617,236.800,0.005359,22.0264000
2013-12-31,043617,246.700,0.046082,22.9482000
2014-01-31,043617,247.800,-0.031406,22.2275000
2014-02-28,043617,272.400,0.084692,24.1100000
2014-03-31,043617,278.700,0.004977,24.2300000
2014-04-30,043617,276.100,-0.017755,23.7998000
2014-05-30,043617,285.900,0.022408,24.3331000
2014-06-30,043617,292.600,0.014834,24.4844000
2014-07-31,043617,284.200,-0.044551,23.3936000
2014-08-29,043617,296.700,0.026871,24.0222000
2014-09-30,043617,280.900,-0.051581,22.7500000
2014-10-31,043617,288.400,0.026334,23.3491000
2014-11-28,043617,286.400,0.005581,23.4794000
2014-12-31,043617,275.700,-0.014126,23.0694000
2015-01-30,043617,264.200,-0.025280,22.4862000
2015-02-27,043617,272.000,0.042929,23.4515000
2015-03-31,043617,265.100,-0.012430,23.1600000
2015-04-30,043617,279.600,0.054404,24.4200000
2015-05-29,043617,281.600,0.007072,24.5927000
2015-06-30,043617,276.900,-0.030274,23.6681000
2015-07-31,043617,270.900,-0.021856,23.1508000
2015-08-31,043617,243.500,-0.093120,20.9950000
2015-09-30,043617,229.000,-0.037370,20.1700000
2015-10-30,043617,241.800,0.085017,21.8848000
2015-11-30,043617,236.000,-0.015029,21.5559000
2015-12-31,043617,221.000,-0.020939,20.9866000
2016-01-29,043617,200.900,-0.061358,19.6989000
2016-02-29,043617,188.400,-0.013838,19.4263000
2016-03-31,043617,202.700,0.086748,21.1115000
2016-04-29,043617,206.300,0.033887,21.8269000
2016-05-31,043617,201.600,-0.001274,21.7991000
2016-06-30,043617,199.100,-0.000604,21.6365000
2016-07-29,043617,202.400,0.033531,22.3620000
2016-08-31,043617,200.500,-0.009033,22.1600000
2016-09-30,043617,198.500,0.008758,22.3100000
2016-10-31,043617,188.700,-0.044460,21.3181000
2016-11-30,043617,182.300,-0.028445,20.7117000
2016-12-30,043617,179.600,0.013658,20.8800000
2017-01-31,043617,184.400,0.033046,21.5700000
2017-02-28,043617,182.500,0.019008,21.9800000
2017-03-31,043617,184.000,0.027298,22.5800000
2017-04-28,043617,188.400,0.030292,23.2640000
2017-05-31,043617,194.600,0.045517,24.3229000
2017-06-30,043617,189.000,-0.024031,23.6219000
2017-07-31,043617,191.800,0.015075,23.9780000
2017-08-31,043617,193.100,0.006856,24.1424000
2017-09-29,043617,195.000,0.024314,24.6794000
2017-10-31,043617,200.900,0.023931,25.2700000
2017-11-30,043617,192.700,0.030566,26.0424000
2017-12-29,043617,191.600,0.004610,26.0700000
2018-01-31,043617,197.000,0.028213,26.8055000
2018-02-28,043617,182.500,-0.060693,25.1786000
2018-03-29,043617,185.300,0.014933,25.5546000
2018-04-30,043617,187.200,0.010777,25.8300000
2018-05-31,043617,187.100,-0.007832,25.6277000
2018-06-29,043617,180.400,-0.011935,25.0505000
2018-07-31,043617,183.700,0.032682,25.8692000
2018-08-31,043617,183.300,-0.001910,25.8198000
2018-09-28,043617,181.600,0.000778,25.7616000
2018-10-31,043617,164.900,-0.078862,23.7300000
2018-11-30,043617,171.900,0.042297,24.7337000
2018-12-31,043617,160.000,-0.057753,23.1933000
2019-01-31,043617,170.300,0.088081,25.2362000
2019-02-28,043617,177.100,0.047166,26.4265000
2019-03-29,043617,182.100,0.021074,26.9834000
2019-04-30,043617,186.500,0.023955,27.6298000
2019-05-31,043617,178.000,-0.045440,26.3743000
2019-06-28,043617,191.500,0.068488,27.9511000
2019-07-31,043617,192.000,0.002701,28.0266000
2019-08-30,043617,189.500,-0.012852,27.6664000
2019-09-30,043617,188.600,0.012706,27.9384000
2019-10-31,043617,195.300,0.035850,28.9400000
2019-11-29,043617,194.300,0.025000,29.6635000
2019-12-31,043617,202.500,0.044553,30.9233000
2020-01-31,043617,204.700,0.010798,31.2572000
2020-02-28,043617,188.500,-0.079201,28.7816000
2020-03-31,043617,164.600,-0.146329,24.5599000
2020-04-30,043617,180.300,0.095689,26.9100000
2020-05-29,043617,192.400,0.066890,28.7100000
2020-06-30,043617,191.000,0.006007,28.7145000
2020-07-31,043617,204.000,0.068554,30.6830000
2020-08-31,043617,210.800,0.033145,31.7000000
2020-09-30,043617,211.000,0.002415,31.7300000
2020-10-30,043617,207.300,-0.017696,31.1685000
2020-11-30,043617,226.100,0.090774,33.9978000
2020-12-31,043617,236.100,0.031150,34.9734000
2021-01-29,043617,236.900,-0.004100,34.8300000
2021-02-26,043617,239.500,-0.010623,34.4600000
2021-03-31,043617,252.900,0.048631,36.1300000
2021-04-30,043617,268.600,0.061722,38.3600000
2021-05-28,043617,281.000,0.031627,39.5732000
2021-06-30,043617,290.400,0.002253,39.5144000
2021-07-30,043617,305.800,0.060044,41.8870000
2021-08-31,043617,326.900,0.026856,43.0119000
2021-09-30,043617,305.400,-0.073637,39.6642000
2021-10-29,043617,323.000,0.050847,41.6810000
2021-11-30,043617,341.600,-0.018478,40.9108000
2021-12-31,043617,362.900,0.066787,43.4600000
2022-01-31,043617,321.700,-0.113560,38.5247000
2022-02-28,043617,304.200,-0.042959,36.8697000
2022-03-31,043617,301.900,-0.006787,36.5926000
2022-04-29,043617,282.500,-0.064111,34.2466000
2022-05-31,043617,280.000,-0.009116,33.9344000
2022-06-30,043617,255.900,-0.081754,31.0126000
2022-07-29,043617,281.600,0.100765,34.1376000
2022-08-31,043617,262.100,-0.069419,31.7678000
2022-09-30,043617,236.000,-0.096777,28.6090000
2022-10-31,043617,257.300,0.077025,30.8126000
2022-11-30,043617,277.000,0.089554,33.5720000
2022-12-30,043617,267.900,-0.012804,33.0693000
2023-01-31,043617,286.300,0.075593,35.5691000
2023-02-28,043617,278.800,-0.026391,34.6304000
2023-03-31,043617,280.900,0.014520,35.1150000
2023-04-28,043617,308.000,0.001096,35.1535000
2023-05-31,043617,267.700,-0.030045,34.0973000
2023-06-30,043617,279.200,0.055329,35.7880000
2023-07-31,043617,275.600,0.033721,36.9948000
2023-08-31,043617,269.600,-0.021933,36.1834000
2023-09-29,043617,248.800,-0.063455,33.8506000
2023-10-31,043617,234.600,-0.057063,31.9190000
2023-11-30,043617,264.800,0.152047,36.7722000
2023-12-29,043617,281.800,0.081692,39.6900000
2024-01-31,043617,269.800,-0.022172,38.8100000
2024-02-29,043617,286.600,0.062355,41.2300000
2024-03-28,043617,295.700,0.039502,42.8500000
2024-04-30,043617,281.100,-0.049475,40.7300000
2024-05-31,043617,282.000,0.025534,41.7700000
2024-06-28,043617,272.700,-0.027631,40.4000000
2024-07-31,043617,282.500,0.043564,42.1600000
2024-08-30,043617,282.900,0.001423,42.2200000
2024-09-30,043617,286.600,0.021520,43.1000000
2024-10-31,043617,269.700,-0.059165,40.5500000
2024-11-29,043617,288.500,0.028360,41.7000000
2024-12-31,043617,255.100,-0.057562,39.2500000
2025-01-31,043617,265.600,0.049172,41.1800000
2025-02-28,043617,260.300,-0.004857,40.9800000
2025-03-31,043617,250.900,-0.018949,40.1500000
2025-04-30,043617,254.800,0.040349,41.7700000
2025-05-30,043617,265.300,0.033038,43.1500000
2025-06-30,043617,274.900,0.044538,44.7100000
2025-07-31,043617,270.500,-0.016104,43.9900000
2025-08-29,043617,275.500,0.018641,44.8100000
2025-09-30,043617,276.300,0.002980,44.9300000
2025-10-31,043617,276.000,-0.001113,44.8800000
2025-11-28,043617,277.600,0.005793,45.1400000
2025-12-31,043617,271.600,-0.020848,44.1600000
2026-01-30,043617,292.400,0.059330,46.7800000
2026-02-27,043617,294.700,0.032706,48.3100000
2026-03-31,043617,264.200,-0.102771,43.3000000
2026-04-30,043617,280.800,0.063048,46.0300000
2026-05-29,043617,269.300,-0.040626,44.1600000
2026-06-30,043617,274.900,0.027627,45.0700000
2007-05-31,043618,0.100,,
2007-06-29,043618,2.600,R,26.0400000
2007-07-31,043618,32.100,0.027266,26.7500000
2007-08-31,043618,46.800,-0.028785,25.9800000
2007-09-28,043618,56.400,0.084681,28.1800000
2007-10-31,043618,92.900,0.098297,30.9500000
2007-11-30,043618,105.000,-0.031018,29.9900000
2007-12-31,043618,141.400,0.047683,31.4200000
2008-01-31,043618,134.500,-0.192553,25.3700000
2008-02-29,043618,143.000,-0.011037,25.0900000
2008-03-31,043618,155.200,0.013950,25.4400000
2008-04-30,043618,182.600,0.071541,27.2600000
2008-05-30,043618,217.200,0.062362,28.9600000
2008-06-30,043618,216.200,-0.055249,27.3600000
2008-07-31,043618,214.900,-0.053728,25.8900000
2008-08-29,043618,233.800,-0.007339,25.7000000
2008-09-30,043618,177.300,-0.250195,19.2700000
2008-10-31,043618,106.600,-0.364297,12.2500000
2008-11-28,043618,102.400,-0.091429,11.1300000
2008-12-31,043618,116.000,0.087620,12.0817000
2009-01-30,043618,113.800,-0.067217,11.2696000
2009-02-27,043618,100.700,-0.132809,9.7729000
2009-03-31,043618,111.700,0.109722,10.8452000
2009-04-30,043618,139.400,0.212361,13.1483000
2009-05-29,043618,170.400,0.167451,15.3500000
2009-06-30,043618,169.000,-0.037831,14.7600000
2009-07-31,043618,182.200,0.063686,15.7000000
2009-08-31,043618,183.600,-0.010917,15.5286000
2009-09-30,043618,197.100,0.073374,16.6680000
2009-10-30,043618,186.000,-0.068269,15.5301000
2009-11-30,043618,191.100,0.027682,15.9600000
2009-12-31,043618,202.900,0.042409,16.6300000
2010-01-29,043618,183.700,-0.110764,14.7880000
2010-02-26,043618,176.000,-0.041791,14.1700000
2010-03-31,043618,189.000,0.047982,14.8499000
2010-04-30,043618,186.700,-0.012115,14.6700000
2010-05-28,043618,157.900,-0.144513,12.5500000
2010-06-30,043618,149.200,-0.043004,12.0103000
2010-07-30,043618,162.700,0.110713,13.3400000
2010-08-31,043618,146.600,-0.070547,12.3989000
2010-09-30,043618,160.500,0.116268,13.8405000
2010-10-29,043618,161.800,0.007912,13.9500000
2010-11-30,043618,149.000,-0.061326,13.0945000
2010-12-31,043618,147.400,0.075973,14.0700000
2011-01-31,043618,147.000,0.012082,14.2400000
2011-02-28,043618,150.100,0.021032,14.5395000
2011-03-31,043618,211.200,0.078070,15.6746000
2011-04-29,043618,211.900,-0.013053,15.4700000
2011-05-31,043618,196.800,-0.061170,14.5237000
2011-06-30,043618,186.700,-0.060671,13.6311000
2011-07-29,043618,172.500,-0.065959,12.7320000
2011-08-31,043618,149.000,-0.106975,11.3700000
2011-09-30,043618,113.900,-0.222013,8.7954000
2011-10-31,043618,128.100,0.124827,9.8933000
2011-11-30,043618,112.200,-0.086907,9.0335000
2011-12-30,043618,97.000,-0.067115,8.3658000
2012-01-31,043618,89.600,0.093153,9.1451000
2012-02-29,043618,89.000,0.041027,9.5203000
2012-03-30,043618,83.500,-0.053177,8.9992000
2012-04-30,043618,77.300,-0.065472,8.4100000
2012-05-31,043618,67.400,-0.121712,7.3864000
2012-06-29,043618,66.400,0.038204,7.5904000
2012-07-31,043618,61.400,-0.076122,7.0126000
2012-08-31,043618,59.300,0.066338,7.4778000
2012-09-28,043618,59.800,0.033078,7.6876000
2012-10-31,043618,56.500,-0.037411,7.4000000
2012-11-30,043618,54.600,-0.002730,7.3798000
2012-12-31,043618,57.300,0.077541,7.9100000
2013-01-31,043618,61.400,0.070582,8.4683000
2013-02-28,043618,64.700,0.022319,8.6573000
2013-03-28,043618,64.600,-0.000586,8.6459000
2013-04-30,043618,62.700,0.065973,9.2163000
2013-05-31,043618,73.900,0.119028,10.3133000
2013-06-28,043618,66.700,-0.043853,9.8100000
2013-07-31,043618,71.300,0.081244,10.6070000
2013-08-30,043618,69.900,-0.020524,10.3893000
2013-09-30,043618,77.200,0.105657,11.4738000
2013-10-31,043618,81.000,0.049748,12.0446000
2013-11-29,043618,86.300,-0.000930,12.0334000
2013-12-31,043618,86.800,0.008683,12.1000000
2014-01-31,043618,89.300,0.028926,12.4500000
2014-02-28,043618,100.000,0.108434,13.8000000
2014-03-31,043618,99.700,-0.023913,13.4700000
2014-04-30,043618,94.100,-0.036785,12.9745000
2014-05-30,043618,100.900,0.020463,13.2400000
2014-06-30,043618,110.400,0.055718,13.9300000
2014-07-31,043618,101.800,-0.065327,13.0200000
2014-08-29,043618,92.700,0.059140,13.7900000
2014-09-30,043618,81.800,-0.061277,12.9300000
2014-10-31,043618,76.700,-0.032483,12.5100000
2014-11-28,043618,76.900,-0.028777,12.1500000
2014-12-31,043618,63.300,-0.043029,11.5700000
2015-01-30,043618,61.400,-0.012965,11.4200000
2015-02-27,043618,65.900,0.074431,12.2700000
2015-03-31,043618,67.700,0.026895,12.6000000
2015-04-30,043618,71.200,0.051794,13.2526000
2015-05-29,043618,74.100,0.020932,13.5300000
2015-06-30,043618,69.600,-0.057493,12.7100000
2015-07-31,043618,66.200,-0.056876,11.9871000
2015-08-31,043618,62.200,-0.100700,10.7800000
2015-09-30,043618,61.000,-0.018304,10.5600000
2015-10-30,043618,66.800,0.085341,11.4612000
